device_id|days
197560843|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#38#40#52
197561070|2#3#5#8#9#18#22#23#24#25#27#29#30#34#35#36#37#38#41#46#52#53#54#55#56#57#58#59#60
197562898|43#44#48#49#51#52#53#54#56#57#58
197563442|2#4#6#13#15#16#17#21#22#28#29#30#40#41#45#52
197563693|3#4#5#7#9#12#13#15#16#48#50#59#60
197563972|2#9#12#13#14#15#35#41#42#45#52#54
197563982|1#2#5#6#7#8#9#11#12#13#14#15#16#17#18#19#20#22#23#24#25#26#27#28#31#32#33#35#39#40#41#42#47#48#49#50#51#52#54#56#59#60
197564372|6#7#9#15#16#17#20#25#26#29#30#33#35#36#43#44#49#50#51#53#57#58#60
197565022|1#2#3#4#5#6#7#8#9#12#13#16#17#23#24#26#30#34#35#36#37#38#39#42#43#44#45#46#47#49#51#52#53#54#55#56#58
197565489|8#9#10#12#15#41#44#46#51#52#53#54#55#56#58#60
197566624|1#3#9#10#13#15#17#18#19#23#24#25#27#28#30#31#34#35#39#40#42#44#45#48#49#50#51#53#55#56#57#58#59
197566662|3#5#8#9#10#11#22#24#25#26#29#33#36#37#38#47#49#51#52#53#54#56#57#59
197566864|15#16#18#26#30#31#42#46#47#51#52#53#54#55#56#57#60
197567250|12#14#15#16#17#24#47#49#51#52#54#58#59#60
197567485|3#10#47#50#52#53#55#57#58#60
197568932|1#2#20#23#24#25#27#28#29#31#35#37#39#42#52#54#55
197569219|16#20#28#29#33#34#35#36#37#47#50#51#52#55
197570145|1#3#5#6#7#8#9#10#11#12#13#16#17#18#19#20#22#23#24#25#26#27#29#30#31#32#33#35#36#38#39#43#44#45#48#51#55#57#58#59#60
197570476|1#2#5#6#7#12#15#19#22#23#24#26#27#28#29#33#34#35#36#39#40#46#47#49
197570499|1#9#16#18#19#23#24#27#28#32#33#35#36#37#38#39#43#45#48#49#52
197571971|4#5#7#8#11#12#13#14#18#19#21#26#33#34#35#36#37#52#53#54#60
197572004|4#7#8#9#10#13#20#21#23#24#25#26#28#29#31#33#34#35#36#37#38#39#40#41#43#44#45#46#47#55#56#57
197572971|1#2#3#4#5#6#7#8#10#11#12#13#14#15#16#17#19#20#21#22#23#24#25#26#27#28#29#30#31#33#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#52#53#54#55#56#57#59#60
197573137|5#9#16#18#19#20#35#38#40#42#49#57
197573675|9#14#15#16#17#18#19#20#22#24#25#26#28#29#31#36#37#38#45#53#58
197574512|14#15#18#20#21#22#23#29#30#51#52#53#60
197574599|1#2#9#10#11#12#13#14#16#17#18#19#20#21#22#25#26#27#28#29#30#31#33#34#36#37#38#39#41#42#43#44#45#46#48#49#50#52#53#54#55#56#58#59
197575095|1#7#13#14#16#19#21#26#42#44#45#48#58#59#60
197575196|3#5#6#12#14#25#27#28#29#30#33#34#37#40#42#43#44#45#55#58
197577470|3#5#6#7#8#9#12#18#24#26#28#30#31#32#33#35#51#52#54#57#60
197579469|15#16#17#19#20#22#25#26#28#35
197580046|3#8#9#10#22#23#24#25#26#27#29#32#33#34#35#36#37#39#40#41#42#45#46#47#48#49#50#51#52#54#55#56
197580735|5#10#11#15#25#31#32#36#38#40
197581841|3#4#5#6#7#8#9#12#13#14#15#16#17#18#19#25#26#28#29#30#31#33#34#36#38#39#41#42#43#44#56#57#60
197582476|7#17#25#37#41#43#44#47#48#49#51#52#53#55#56#58#59
197583319|1#7#15#16#17#18#20#21#22#23#24#25#27#28#29#30#31#37#38#39#40#41#42#43#44#45#47#48#49#50#51#52#53#54#55#56#57#58
197585262|1#2#5#6#10#16#20#21#22#27#30#35#36#37#39#43#44#45#49#52#53#55#58
197586552|1#2#3#4#5#7#8#9#17#19#20#21#22#23#24#26#28#32#33#35#37#38#44#45#46#49#50#51#52#59#60
197588237|2#3#11#15#28#34#42#43#45#47#53#59#60
197589078|2#3#4#5#6#7#8#10#11#13#16#17#18#19#20#21#22#23#24#25#26#27#29#30#31#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#56#57#60
197589121|1#2#3#4#5#6#7#8#9#10#11#12#14#15#16#19#20#22#23#26#30#31#37#39#40#41#42#43#44#45#46#52#53#55#57#58#59
197589970|2#9#10#11#13#14#18#19#20#26#27#35#38#57
197590130|2#8#10#12#13#15#19#21#22#27#29#33#34#37#39#40#42#43#44#46#47#50#54#55#57
197590606|9#11#12#13#14#17#20#22#23#26#27#28#30#32#35#38#40#41#44#52#53#55#58#59
197590610|1#2#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#51#52#53#54#55#56#57#58#59#60
197590732|6#25#26#27#29#30#31#36#39#46#49#52#53#54#56#58#60
197591273|1#2#3#4#5#6#7#8#9#10#12#16#21#26#27#29#31#32#41#42#43#44#45#46#47#49#50#51#52#53#54#56#57#58#60
197594198|25#28#32#36#37#40#41#43#49#51#52#54#55#56#57#59#60
197594458|36#37#38#39#40#41#42#44#45#46#47#49#53#56#57#58#59
197596028|1#2#9#11#14#16#17#20#33#35#36#37#38#39#41#42#47#49#50#59#60
197596840|18#19#35#44#45#49#50#51#52#53#54#55#56#57#58#59#60
197598263|3#7#9#18#20#24#25#35#45#56#60
197598515|1#19#35#36#37#38#39#40#43#45#46#47#50#52#56#57#58#59
197599180|5#7#21#23#25#34#35#36#37#39#42#43#45#46#47#48#50#52
197602450|7#21#22#29#30#36#37#41#47#48#54#56#60
197603129|39#40#41#42#43#44#45#46#48#49#51#52#53#54#55#57#58#59#60
197603411|21#22#23#27#35#38#39#40#41#42#43#48#49#50#51#54#55#56#59#60
197603833|1#2#3#4#5#6#7#8#10#11#12#13#14#15#22#23#24#25#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
197604354|4#7#8#14#15#19#20#24#26#34#36#47#53#55#56#60
197605061|4#7#9#10#12#19#20#29#31#32#33#35#38#51#57
197606814|1#2#3#4#5#6#9#11#12#13#16#17#18#19#21#22#24#25#26#27#28#30#31#35#37#40#43#45#47#48#49#50#53#54#55#58#59
197607747|16#17#19#20#21#22#23#24#25#27#31#33#35#39#41#44#49#53#54#55#58#59
197609150|2#48#49#51#53#54#55#57#58#59#60
197609259|1#2#4#5#7#9#10#11#12#13#14#15#16#17#18#22#23#24#25#47#57#58#59#60
197610086|3#4#6#7#8#13#20#25#27#32#33#34#45#53#55#56#57#58
197610769|28#31#41#42#49#50#51#53#54#57#58
197610902|6#21#44#47#48#49#50#52#53#55#56#57
197611257|7#9#17#18#25#38#49#51#55#57#58
197611456|13#14#25#26#27#29#32#35#36#41#42#43#57#59
197611972|2#7#11#14#18#19#31#34#35#42#43#45#46#47#51#54#55#58#59
197612183|6#11#17#18#22#33#35#36#37#41
197612379|18#20#21#26#30#39#44#45#51#52#59#60
197612828|1#21#23#24#25#36#42#43#45#46#48#49#50#56#59
197614393|1#14#15#21#23#26#27#28#30#31#32#33#47#48#49#50#51
197614653|1#5#6#7#8#9#11#12#13#14#19#21#25#26#27#28#29#32#33#34#35#36#39#40#49#50#52#53#54#56#57#58#60
197614710|1#6#7#10#14#16#17#20#25#26#31#34#35#38#39#41#47#48#54#57
197615871|1#6#14#15#16#19#20#21#23#30#32#59#60
197615953|1#2#3#17#20#24#25#26#27#28#29#30#33#38#39#40#41#42#43#44#45#49#50#51#52#54#55#56#57#58#59#60
197616852|1#2#7#13#14#18#19#20#30#35#38#40#42#45#46#52#53#55#57#58#59
197617641|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#25#26#27#28#29#30#31#32#33#34#35#36#37#38#40#41#46#47#48#49#50#51#52#54#55#56#57#58
197619171|10#11#12#13#14#15#16#17#20#21#22#23#24#25#26#27#28#34#38#41#42#43#46#47#48#50#58#59
197619465|7#8#9#11#13#14#17#18#19#24#28#43
197620170|2#9#25#27#30#31#35#36#42#44#47#56#58
197620914|6#9#10#11#13#28#29#34#40#43#44#56#57
197624129|8#9#10#13#16#17#22#25#30#31#32#33#35#37#38#41#42#43#44#47#48#49
197624925|5#6#7#8#9#10#11#12#13#14#17#19#20#22#23#24#25#26#27#31#32#34#36#38#39#40#41#46#51#52#55#58#59#60
197625072|1#2#3#5#6#8#9#10#11#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
197625146|3#4#5#6#7#9#10#11#12#13#14#19#20#23#24#25#28#30#31#32#33#36#39#45#46#52#59#60
197625399|16#17#20#21#23#24#25#26#28#30#31#32#33#34#35#36#37#38#54#56#57#58#59
197626132|1#2#3#8#9#10#11#16#18#19#22#23#24#28#29#30#31#33#34#35#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#53#54#55
197626623|10#11#12#13#16#21#22#24#25#28#30#31#32#34#35#36#48#52#53#54#55#56
197626871|1#2#3#5#8#9#10#11#13#14#15#18#19#30#31#32#33#34#35#36#37#39#40#41#44#45#46#48#49#51#52#59
197627303|1#3#5#7#8#9#11#13#15#19#21#23#25#27#29#31#33#35#37#46#48#49#50#51#53#55#59
197627363|16#20#21#25#26#27#28#31#39#40#42#48#49
197629514|5#6#10#11#15#16#19#20#28#29#40#41#43#49#50
197630161|8#21#24#25#29#32#39#42#43#50#55#58#59#60
197630803|6#7#10#16#23#27#28#29#34#37#38#40#41#42#51#52#55
197631031|28#31#38#39#40#41#42#43#44#45#46#47#48#49#55#56#59
197631857|4#7#11#12#13#14#21#23#24#25#26#27#31#32#33#38#42#43#44#46#49#50#51#57#58#59
197632729|1#3#9#11#26#27#28#29#33#34#37#38#40#41#45#56#57#60
197632860|3#4#6#8#9#10#14#23#33#37#44
197633729|1#2#7#8#10#14#16#20#22#27#28#39#41#50#52#54#60
197635357|2#3#6#7#8#10#12#13#17#19#20#22#23#24#27#29#30#34#36#39#40#43#44#45#46#53#55#56#57#58
197635894|1#2#3#4#5#6#8#11#12#16#17#20#22#23#24#26#27#29#41#43#44#47#48
197636672|1#16#17#21#25#31#32#43#44#45#48#49#50#52#53#54#55#56#58#59
197637304|4#5#6#7#8#9#10#11#12#14#15#18#19#20#21#22#25#26#27#29#32#33#34#35#36#37#38#39#40#41#49#50#51#53#54#55#56#57#58#59#60
197637442|1#5#8#9#10#11#12#13#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#37#39#40#41#42#43#44#45#46#48#49#50#51#52#53#56#59#60
197637861|7#9#21#39#41#42#43#44#46#47#49
197639142|12#13#14#17#20#21#22#24#25#26#27#28#30#31#32#33#34#35#37#38#39#40#43#44#45#46#47#48#50#52#53#55#56#57#58#59#60
197639653|1#3#8#10#14#17#34#36#39#44#45#46#48#52#60
197640369|2#4#5#6#7#9#11#13#14#15#16#19#22#23#25#26#27#28#29#30#31#32#33#34#36#38#46#51#54#55#56#59#60
197642153|3#4#5#6#7#8#11#13#14#16#17#19#20#21#22#23#24#25#26#27#28#30#31#32#33#34#35#36#39#41#42#43#44#46#47#51#52#55#56#57#58
197642365|1#2#3#4#5#6#7#8#9#12#15#17#19#20#22#24#25#27#28#30#32#35#36#42#47#51#52
197643442|1#4#5#7#8#13#14#16#18#19#20#22#23#24#26#33#35#37#38#42#48#53#55#56
197644233|6#9#13#25#28#33#34#35#39#40#42#52#59
197644823|1#5#6#16#17#23#25#27#28#29#31#33#36#43#46#47#49
197645035|7#14#18#19#33#35#36#37#39#45#48#50#51#52#53#55#57#58#59#60
197645288|1#7#8#10#12#14#15#16#17#18#19#20#21#22#23#31#32#33#36#37#41#44#45#49#52#53#54
197645459|10#15#16#20#22#33#36#48#55#57
197645499|3#4#15#17#18#19#20#21#22#23#24#25#26#29#30#41#51#52#53#54#55#56#57#58
197645597|1#21#24#27#28#30#31#32#33#35#37#39#42#43#44#47#48#49#50#51#52#55#58#59#60
197646958|1#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#22#25#31#37#42#49#59
197647157|1#2#8#23#24#25#26#27#28#29#30#32#35#36#37#38#39#44#58
197647988|2#7#8#11#12#13#14#15#16#20#26#29#30#36#40#41#42#43#45#47#50#53#54#57
197648035|7#8#9#11#13#15#16#17#18#19#20#25#27#28#29#35#36#37#38#40#42#44#54#55#57
197648241|2#5#8#11#23#28#37#40#41#42#43#46#47#48#49#52#53#54#60
197649690|5#10#37#38#39#41#42#45#46#50#52#53
197650386|3#7#12#16#18#25#27#28#30#35#36#37#51#52#57#60
197650921|1#2#3#6#8#17#32#36#37#48#50#51#52#53#54#55#57#58
197651091|1#2#3#7#8#9#12#13#19#20#21#24#25#30#31#34#36#38#42#45#50#54
197651747|1#2#6#9#11#12#15#19#22#27#28#34#35#58
197654468|1#4#6#10#11#12#16#17#18#19#20#21#22#23#24#26#27#28#29#30#33#35#36#39#41#42#43#44#45#46#47#48#49#52#53#54#56#57#58#59#60
197654946|3#9#13#14#21#26#27#28#33#34#39#41#42#52#54#58
197655719|12#13#15#16#17#26#40#42#49#54#55#56#57#59#60
197656399|6#8#14#15#22#23#24#25#35#37#39#40#46#51#54
197657403|1#2#3#4#5#6#7#8#10#11#12#14#15#16#19#21#22#25#27#28#29#31#33#35#36#37#39#42#43#49#53#55#57#58
197657811|1#2#3#13#16#21#22#26#38#42#43#45
197658720|1#2#3#4#5#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#56#57#58#59#60
197660573|4#5#6#7#9#10#11#12#13#15#16#17#18#21#22#26#29#48#53#57#59
197661195|5#6#7#13#14#15#17#18#19#20#21#23#24#26#29#30#31#32#33#34#35#36#37#38#40#41#42#45#46#47#48#49#50#51#52#53#54#55#56#58#59#60
197661417|28#29#30#31#32#36#37#38#39#41#48#52#53#54#55#56#57#59
197661511|4#5#6#7#8#9#11#12#13#14#15#20#21#22#25#26#28#29#31#32#33#34#35#36#37#39#41#44#45#49#50#51#53#55#57#58#59#60
197661541|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#23#24#25#26#28#29#30#31#32#33#34#35#37#38#39#41#42#46#49#50#52#54#55#56#57#59#60
197662107|1#2#9#10#12#20#22#23#25#26#27#30#33#34#35#36#40#42#50#53#54#56#59#60
197663335|1#3#4#5#6#7#8#9#13#14#15#16#17#21#22#25#28#29#30#32#33#34#35#36#37#38#40#41#44#45#46#49#50#52#57#58#59#60
197663724|1#3#4#5#7#8#9#10#11#12#13#15#16#17#18#19#21#22#23#24#25#26#27#28#30#32#33#35#38#39#41#44#45#46#48#49#50#51#52#53#54#55#56#58#59#60
197664907|1#2#3#4#5#6#7#8#9#11#12#15#20#24#25#28#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#49#50#51#52#53#54#55#56#59#60
197666480|11#12#14#15#27#29#31#38#40#41#42#57
197666853|16#17#23#28#29#31#32#33#45#46#47#48#49#50#51#52
197667349|47#48#50#51#52#53#54#56#57#60
197667774|2#5#10#12#13#14#15#18#19#20#21#22#23#24#39#40#48#49#50#51#55
197669628|1#2#3#10#11#12#13#17#18#19#23#24#31#33#38#46#51#54#55#60
197670001|1#6#7#13#17#21#22#29#39#51#56
197670054|4#5#6#8#10#20#25#26#28#31#32#34#35#36#39#42#43#45#47#49#51#52
197670838|1#4#5#14#16#17#18#19#20#21#24#27#31#38#46#50#54#60
197671006|2#4#6#7#10#13#14#16#27#28#31#32#33#35#38#45#49#53#56#57
197671245|10#13#14#18#19#21#23#24#26#27#28#30#31#32#41#42#44#45#47#48#49#50#51#52#53#54#55#57#58#59#60
197672660|1#3#7#22#23#28#41#42#45#56#57#58
197672762|3#4#5#6#7#9#12#30#35#47#58
197673538|3#5#6#8#9#20#21#26#40#41#42#43#46#48#49#52#53#54#55#56#58#59#60
197673693|14#15#16#17#19#21#22#23#24#25#26#27#28#44#47
197675478|35#37#40#41#42#43#48#49#53#54#55#59#60
197675484|49#50#51#52#53#54#56#57#58#59
197676423|6#9#10#11#12#13#14#15#16#18#19#21#22#25#27#28#29#30#31#32#33#34#35#36#37#38#40#41#43#45#46#48#49#50#51#52#53#54#55#56#57#59#60
197677560|11#14#26#28#29#30#39#40#44#45#55#59
197677633|2#3#4#5#6#7#8#9#11#12#13#14#15#16#17#19#24#25#26#27#28#29#32#33#34#35#36#37#38#39#40#41#42#43#49#50#51#53#54#55#56#57#58#59#60
197679354|4#6#7#9#10#11#12#14#15#29#30#32#34#35#36#39#40#41#42#44#45#46#60
197680715|2#3#8#10#17#18#22#27#33#34#51#53#54#58
197681907|1#3#4#10#12#17#43#44#45#46#47#48#50#52#54#55#56#57#58
197682187|6#8#9#10#16#17#18#19#20#24#25#26#27#31#32#33#34#35#36#37#38#40#41#43#45#46#47#48#49#51#52#53#54#55#57#59#60
197682308|1#2#3#5#13#15#18#19#20#21#31#33#34#51
197683234|1#3#4#5#6#7#10#11#21#27#29#30#42#45#46#47#52#59#60
197683376|1#2#3#5#6#8#12#15#17#23#25#26#27#33#37#48#49#51#53#54#56#57#58
197683956|23#36#39#40#42#43#46#49#51#52#54#55#56
197684173|16#17#18#19#20#23#24#25#42#52#53#55#57#58#59#60
197684532|1#3#4#9#26#34#39#46#51#52#57
197685051|1#3#5#6#9#11#12#13#16#17#18#19#21#26#27#29#31#32#33#34#37#38#39#40#41#42#48#49#51#54
197685325|1#5#7#9#21#22#24#25#27#28#29#31#33#35
197686572|1#2#3#4#5#6#7#8#9#11#12#17#19#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#52#53#54#55#56#57#58#60
197687104|22#31#32#34#35#36#37#38#43#45#46#50#51#53#54#55#56#58
197688022|1#3#4#5#6#10#12#14#15#18#19#20#21#24#25#26#31#36#37#38#39#40#41#44#45#48#49#50#51#52#55#57#58#59#60
197688744|38#39#40#44#45#47#48#53#54#55#56#58#59
197688797|13#14#16#18#19#20#21#22#23#27#30#31#33#34#36#37#38
197689380|1#2#3#4#5#6#7#8#9#10#11#13#14#15#16#17#22#23#24#25#26#27#28#29#30#31#34#35#40#46#50#51#53#54#59#60
197689783|4#14#17#21#25#26#27#37#39#41#42#45#46#48#57
197690793|1#4#11#18#19#20#22#26#27#29#31#34#35#39#40#41#42#44#45#46#47#49#50
197690926|30#34#35#36#37#38#39#40#41#42#43#44#46#49#55#56#60
197691082|8#9#13#15#19#21#22#23#27#45#52#53#55
197696227|1#4#5#6#7#8#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#32#33#34#35#36#37#38#39#40#41#45#46#47#48#49#51#52#54#57#58#59#60
197698227|1#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#47#48#49#51#52#53#54#55#56#57#58#60
197698603|5#6#8#11#15#38#40#45#48#51#58
197699951|2#3#4#5#7#10#11#13#33#51
197700009|1#6#10#14#15#16#18#21#22#27#28#32#36#37#38#40#41#44#45#46#47#48#50#51#53#54#55#56#58#60
197700063|18#24#25#27#29#32#35#36#37#41#42#43#44#48#51#52#55#56#57#59#60
197700390|1#3#6#7#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#32#33#35#36#42#51#52#59
197701230|1#3#5#21#22#23#24#32#34#40#41#42#45#46
197701521|7#17#18#29#30#31#35#39#42#45
197701548|23#24#25#28#29#32#33#34#35#37#44#45#50#51#52#54#56#58#60
197703306|3#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
197703411|3#4#8#22#23#26#35#39#41#47#55#58#59#60
197703746|1#9#10#11#13#17#28#29#30#32#42#44#45#46#47#48#49#50#54#55
197703774|11#20#21#22#24#34#35#36#37#38#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#60
197703963|1#5#6#7#8#11#14#15#16#18#21#22#24#25#27#30#31#32#36#42#43#44#45#46#48#52#56#57#58
197704091|2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#23#24#25#26#27#28#29#30#31#32#36#37#38#39#40#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#58#59#60
197704305|4#5#8#9#10#13#14#15#17#18#19#21#29#31#34#35#36#37#40#41#44#45#47#48#49#51#52#56#58#59#60
197704359|16#18#19#22#23#24#29#30#31#32#38#39#40#41#49#50#51#54#55#56#57
197704569|3#5#8#9#10#12#13#16#18#20#21#23#24#25#27#30#34#35#39#40#42#45#48#49#53#55#58
197705405|1#6#11#12#13#15#16#20#21#22#23#24#25#26#27#28#29#33#35#47#49#50#55#56
197705455|8#12#13#16#22#24#27#29#32#39#41#58
197705873|2#3#4#5#6#8#14#15#18#19#20#21#25#26#27#28#29#32#36#38#39#41#42#43#46#48#51#52#54#57#58
197706340|29#30#32#35#36#39#44#47#50#55#58
197706766|9#23#24#26#28#43#46#52#53#54#56#60
197707266|15#17#20#26#27#31#32#36#37#38#39#40#42#43#46#47#49#51#58#59#60
197707746|2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#21#22#23#24#30#31#35#38#40#41#42#48#49#51#52#53#54#55#56#57#59#60
197707902|17#28#30#31#32#34#37#38#42#43#44#45#46#52#56#57
197708147|1#2#3#7#8#9#10#11#12#14#16#21#25#29#30#31#33#34#35#36#37#54#59#60
197708819|3#4#5#6#7#10#11#16#18#19#20#24#28#38#41#47#50#52#53#57
197709063|20#21#25#30#31#32#36#37#39#42#44#47
197709170|1#2#3#10#12#13#32#34#43#44#56#59#60
197709620|1#4#13#14#16#17#18#19#20#21#26#28#29#30#32#33#34#35#36#37#38#39#40#41#42#47#52
197710126|4#8#11#12#13#14#15#23#24#25#29#30#31#32#34#38#39#40#41#42#43#45#46#50#51#56
197710264|13#27#28#29#30#31#39#40#42#54#57#58#59
197710316|1#2#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#22#23#24#27#28#29#30#31#32#33#34#36#37#38#40#41#42#43#44#45#46#48#49#51#52#53#58#59#60
197711015|3#4#6#7#8#9#10#11#17#25#29#30#31#32#34#35#36#44#45#47#51#52#53#54#55#56#58#60
197711824|2#3#5#17#18#19#20#22#23#24#27#28#29#30#33#34#35#37#38#39#40#42#43#44#45#46#47#49#53#56#57#58#60
197712049|38#39#40#41#42#43#44#45#46#47#49#51#53#54#55#56#59#60
197712504|6#7#18#22#23#29#40#42#44#48#52#57#59
197712928|1#2#3#9#11#12#13#14#22#23#30#34#38#39#41#43#44#45#46#47#48#49#50#52#55#57#58#59
197713730|1#2#4#5#6#8#9#10#11#12#14#16#17#22#23#24#25#26#28#29#30#33#43#50#52#54#55#56#58#59#60
197715151|2#4#5#8#9#11#12#13#14#15#17#18#19#20#21#22#23#24#25#26#28#31#36#39#44#48#49#51#52#53#56#58#59#60
197715508|1#6#8#9#21#22#34#36#37#40#45#46#55
197718307|15#16#17#18#24#26#32#33#35#36#37#38#39#40#42#44#49#57#58#60
197719792|6#9#10#11#14#19#20#23#24#25#26#30#32#33#42#44#49#51#53#54#55#56#57#58
197720654|3#4#6#7#8#11#12#13#17#18#23#31#32#33#39#41#46#52#54#55#56#57#58#59#60
197721052|2#6#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#31#42
197721246|7#8#11#12#13#15#19#20#23#27#37#39#42#48#58#59
197722251|2#3#4#6#7#8#9#10#19#20#23#25#26#27#29#30#35#36#46#51#54#56#60
197722319|3#4#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#42#43#44#48#52#54#56#57#58#59#60
197723276|1#8#25#33#34#48#49#50#53#54#55#56#57#60
197723909|6#7#8#11#12#13#14#15#16#18#19#20#21#22#25#26#27#28#29#32#33#36#39#40#41#49#50#51#53#54#56
197724492|2#6#17#20#21#23#25#29#30#31#32#33#34#36#39#43#44#45#47#49#50#55#56#57#58#59#60
197725686|3#4#5#6#7#8#9#10#11#12#13#15#18#19#20#23#25#28#30#31#32#33#34#36#37#40#43#44#46#49#50#52#53#54#55#56#57#59
197726657|1#2#4#7#8#9#12#13#14#18#19#20#21#23#24#26#27#28#30#31#33#34#35#38#39#40#41#43#44#47#49#50#51#52#53#54#55#56#59#60
197726964|3#10#17#20#24#30#36#39#44#51#53#54
197729297|1#2#3#4#5#6#7#8#9#11#12#13#15#17#18#19#20#22#23#25#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#46#47#48#49#50#51#52#53#54#55#57#58#59
197729310|1#4#6#13#14#15#16#22#23#24#25#26#28#29#31#32#36#37#49#57
197729429|1#2#4#5#6#7#8#10#18#20#22#23#25#26#28#29#30#31#32#33#34#35#38#39#40#41#42#43#44#45#47#48#49#50#51#52#53#54#55#56#57#58#59#60
197729537|5#23#31#32#34#35#36#37#38#40#41#42#43#45#57#58
197729639|1#4#5#12#13#14#15#26#30#31#33#42#49#57#60
197730725|1#2#7#8#10#13#16#17#23#25#26#28#29#32#33#34#35#36#41#42#48#49#52#53#54#56#57#58
197730883|1#7#8#9#14#18#37#38#41#42#43#47#49#50#51#52#53#55#57#58
197730913|1#2#3#4#5#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#34#35#36#38#39#41#42#43#44#45#46#47#48#50#51#52#53#54#55#58
197733244|4#11#12#13#15#16#17#18#19#20#21#22#23#25#26#28#31#32#33#42#43#44#45#46#47#49#53#57
197733463|8#12#13#15#16#17#18#19#21#22#24#26#27#29#30#32#33#35#36#37#38#39#45#46#47#53#56#57#59#60
197733507|17#18#19#22#23#24#25#32#35#36#42#43#44#45#47#48#49#54#56#57#58
197734091|11#12#13#15#17#18#22#23#24#25#26#27#29#30#34#35#36#39#40#41#43#48#49#51#53#54#58
197734239|24#27#29#31#33#34#36#40#43#45#53#54#55#58#59#60
197734647|4#6#9#10#22#23#24#25#26#27#28#29#30#34#38#39#40#42#44#46#48#52#53#55
197735771|5#8#12#14#16#21#27#28#30#34#36#37#39#54
197735774|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#47#48#49#50#51#52#53#55#56#57#58#59#60
197736241|9#15#16#21#23#34#39#48#51#52#54#58
197736551|2#3#4#5#6#7#10#12#24#30#32#34#50#57
197736814|1#2#5#7#17#25#39#40#44#47#48#52#55#60
197736830|2#3#4#5#6#9#10#15#17#21#22#23#25#26#27#28#30#31#32#33#37#39#40#41#48#56#57#58
197737218|2#4#5#6#8#10#12#13#14#17#18#19#20#21#22#24#25#29#30#31#33#36#38#39#40#41#53#55#56#57#60
197738483|5#10#11#17#26#27#28#29#32#38#39#40#41#42#43#45#46#47#50#56#60
197738556|30#31#32#33#34#35#36#37#49#50#58#59#60
197738859|1#4#6#7#8#11#12#15#18#19#20#21#25#26#27#28#29#32#33#34#35#36#42#43#49#50#54#55#56#57#60
197739073|1#2#3#4#5#6#8#9#10#12#13#14#15#17#20#21#22#24#26#27#28#29#30#31#32#33#35#36#37#41#44#45#48#49#52#57#58#60
197739136|1#2#3#4#5#6#9#10#12#14#15#16#17#18#19#20#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
