device_id|gender|age|device|city|is_vip|topics
195540328|0|1|514|210|NULL|
195349382|1|4|224|47|NULL|
195101887|0|3|21|289|NULL|
195059039|0|3|423|15|NULL|
194926093|0|3|41|290|NULL|
199276977|0|NULL|458|172|NULL|
198798968|0|2|298|133|NULL|
198658279|1|3|210|190|NULL|
198480333|0|2|418|108|NULL|
197830438|0|2|218|52|0|
197453881|0|1|517|163|NULL|
196963609|0|3|474|154|NULL|
196525051|1|1|429|164|0|
196177957|0|1|39|145|NULL|
195745191|0|2|227|103|NULL|
195730040|0|2|514|136|NULL|
195614627|0|NULL|422|88|NULL|
195497599|0|2|483|283|NULL|
195296696|0|NULL|544|42|NULL|
194559170|1|4|482|170|NULL|
194373348|1|3|311|297|NULL|
199807293|1|4|12|83|NULL|
198458103|0|4|39|283|NULL|
197814693|0|3|509|206|NULL|
197700390|0|4|473|294|0|
197363766|0|2|418|316|NULL|
197169945|1|3|473|62|1|
196720377|1|2|181|290|NULL|
196672479|1|2|176|265|NULL|
196199414|0|4|214|272|1|
195824649|0|NULL|466|308|NULL|
195509547|1|4|230|73|NULL|
195210399|0|3|539|211|NULL|
195140546|0|4|514|74|NULL|
195040666|0|3|505|209|NULL|
200154657|0|3|225|332|NULL|
198896388|1|3|465|223|0|
198517866|1|2|210|188|NULL|
198373390|0|3|43|119|NULL|
197918191|0|2|542|45|NULL|
197469115|0|2|172|103|1|
197367015|0|2|299|294|NULL|
197108957|1|3|482|161|NULL|
196982457|0|1|482|57|NULL|
196758518|0|3|301|128|NULL|
196728848|0|3|295|147|1|
196456622|0|3|551|172|NULL|
196450784|1|3|202|233|NULL|
195677859|0|1|228|269|NULL|
195542556|0|1|458|228|NULL|
195412183|1|0|42|304|NULL|
195262555|1|NULL|551|47|NULL|
195095551|1|1|549|297|NULL|
194603992|0|1|306|30|NULL|
194548299|0|2|220|206|NULL|
194445550|0|2|215|164|1|
199872567|1|1|215|147|NULL|
199679401|1|2|174|294|0|
199200903|1|3|551|297|NULL|
199111631|0|2|303|223|1|
198613743|1|2|167|221|1|
198398928|1|1|27|80|NULL|
198262256|0|4|431|214|NULL|
197703306|0|3|311|286|NULL|
197487450|0|3|530|326|NULL|
197466949|0|2|474|107|NULL|
197455912|0|2|299|50|NULL|
197281322|0|1|275|52|NULL|
197139807|0|NULL|514|36|NULL|
196593729|1|3|509|232|NULL|
196541241|1|1|549|191|NULL|
196470937|1|1|227|191|NULL|
196186204|0|4|10|292|NULL|
196162851|0|4|222|269|NULL|
196156849|0|4|24|214|NULL|
196141831|0|2|231|284|NULL|
195998116|0|2|224|49|NULL|
195916389|1|4|425|96|NULL|
195876793|0|4|217|37|NULL|
195643064|0|3|224|284|NULL|
195399799|0|2|181|53|NULL|
194829916|0|3|292|54|NULL|
194374387|0|NULL|295|56|NULL|
194254773|0|4|283|183|NULL|
194189680|0|3|534|205|NULL|
194079124|0|3|295|254|0|
200025279|0|2|517|54|NULL|
199987631|0|3|509|135|NULL|
199417000|0|3|32|310|NULL|
199404057|0|3|512|223|NULL|
199376139|1|2|220|214|NULL|
198279448|0|2|473|238|1|
198187247|0|4|472|162|NULL|
198102027|0|3|304|292|NULL|
197465441|0|1|176|47|NULL|
197371665|0|4|231|255|NULL|
197275365|0|3|530|297|NULL|
197113727|0|4|514|17|NULL|
196946878|0|3|167|113|1|
196669070|1|1|505|173|NULL|
196666475|0|NULL|306|136|NULL|
196526164|0|3|473|191|NULL|
196482294|0|2|532|223|NULL|
196402393|1|0|51|283|NULL|
195732646|1|3|222|167|NULL|
195693703|0|1|42|99|NULL|
195390705|0|2|512|121|NULL|
194342947|0|4|43|92|NULL|
194334617|1|1|492|99|NULL|
200224703|0|NULL|549|238|NULL|
200118122|1|1|31|228|NULL|
199501415|0|1|482|164|NULL|
199471639|0|1|20|80|NULL|
199413371|0|3|551|74|NULL|
199311557|1|4|220|147|NULL|
199002713|0|NULL|421|77|NULL|
198178759|1|3|167|334|NULL|
198008759|0|2|226|300|NULL|
197736241|0|NULL|541|151|NULL|
197688744|0|3|43|164|NULL|
197591273|0|3|11|136|NULL|
197524498|1|0|424|54|NULL|
197059709|1|1|202|153|NULL|
196072162|0|2|210|245|NULL|
196054529|1|4|511|265|NULL|
195810302|1|1|10|52|NULL|
195409960|1|1|172|290|NULL|
195301977|0|2|514|223|0|
195273575|1|1|514|91|NULL|
194774621|1|3|514|272|NULL|
199405726|0|3|425|203|NULL|
199178736|0|3|55|155|NULL|
198533354|0|2|209|102|NULL|
198406269|1|3|298|103|NULL|
198300839|0|4|218|233|NULL|
197811048|0|2|172|107|NULL|
197421286|0|NULL|214|238|NULL|
197363810|0|1|544|96|NULL|
197213097|0|4|473|4|NULL|
197139687|0|NULL|474|43|NULL|
197036486|0|3|11|333|0|
197026963|0|3|489|297|NULL|
195951856|0|4|306|251|0|
195791197|0|2|478|161|NULL|
195595111|0|2|505|146|0|
194614991|0|4|419|242|NULL|
194403329|0|4|215|308|NULL|
194283309|0|0|505|203|NULL|
194198277|1|NULL|217|137|NULL|
200000813|1|2|227|292|NULL|
199364703|1|2|472|182|NULL|
199042051|0|3|299|81|NULL|
198999466|0|0|295|270|NULL|
198249969|1|2|176|164|NULL|
197809532|0|2|306|283|NULL|
197308828|0|1|228|205|1|
197204731|1|3|174|242|NULL|
197058877|0|3|42|234|NULL|
196481431|0|1|532|15|NULL|
196240610|0|2|224|217|1|
196204859|0|4|222|267|NULL|
196192953|0|2|215|334|0|
195964724|0|4|482|206|NULL|
195932590|0|4|210|47|NULL|
195739789|0|2|536|198|NULL|
195681457|1|2|534|300|NULL|
195665420|0|3|223|10|NULL|
195591887|1|3|233|35|NULL|
195545267|1|3|42|192|NULL|
195402669|0|2|298|236|NULL|
195402077|1|NULL|174|297|1|
194700343|0|2|176|91|1|
194584787|1|2|549|107|NULL|
194338555|0|3|505|102|NULL|
194212181|0|3|541|205|NULL|
194198514|0|0|176|62|NULL|
200048863|0|0|298|214|1|
199571212|0|4|306|334|0|
199158212|0|3|51|54|NULL|
199152690|0|1|542|103|NULL|
199074968|0|2|31|152|NULL|
197830065|0|NULL|18|136|NULL|
197744403|0|3|538|245|NULL|
197500666|0|3|17|188|NULL|
197260536|0|4|311|31|NULL|
197199121|0|2|220|194|NULL|
196736934|1|3|41|296|NULL|
196732741|0|2|224|124|NULL|
196713156|0|2|306|283|NULL|
195988034|0|3|514|334|NULL|
195935629|0|NULL|210|19|NULL|
195336354|0|NULL|295|292|NULL|
195098982|0|4|21|83|NULL|
194932552|0|4|539|211|NULL|
199993271|1|2|505|206|NULL|
199942919|1|4|184|52|NULL|
199784092|0|4|39|248|NULL|
199690295|0|2|534|120|0|
199620322|0|4|228|105|NULL|
199599846|1|4|513|136|NULL|
199294283|1|1|176|177|NULL|
198939587|1|4|27|213|0|
198786949|1|NULL|39|91|1|
198428161|0|2|465|115|NULL|
198052323|0|2|174|332|NULL|
197753113|1|2|27|297|0|
197568932|0|NULL|419|8|NULL|
197510088|0|4|304|205|NULL|
197004472|1|3|227|131|NULL|
196924041|0|1|517|15|NULL|
196740287|0|4|311|205|NULL|
196600488|0|4|478|156|NULL|
195909907|0|3|215|71|NULL|
195588177|1|3|299|254|NULL|
195295888|0|2|426|223|NULL|
195091091|1|2|49|302|NULL|
194824554|1|2|210|91|NULL|
194710527|0|2|40|245|NULL|
194625350|0|1|517|159|NULL|
194411262|0|NULL|514|173|NULL|
194380619|0|3|511|156|NULL|
194354093|1|NULL|17|297|NULL|
194187996|0|1|457|289|NULL|
199994098|0|4|224|225|NULL|
199831169|0|4|41|296|NULL|
199122822|0|4|35|276|NULL|
198713968|0|2|509|226|NULL|
198323711|0|3|458|310|NULL|
197689783|0|2|226|283|NULL|
197236668|1|4|517|156|NULL|
197009373|0|3|42|76|NULL|
196998082|0|4|229|332|NULL|
196666261|0|2|292|212|0|
196106422|1|4|514|251|NULL|
195451464|0|NULL|29|8|NULL|
194785184|0|NULL|181|290|NULL|
194504998|0|3|229|334|NULL|
194287127|0|2|227|47|NULL|
194272983|1|1|542|283|NULL|
200029752|0|NULL|429|226|NULL|
199991247|0|3|298|205|NULL|
199583404|0|3|536|221|0|
199558157|0|NULL|26|241|NULL|
199385415|1|4|215|5|NULL|
198510766|1|3|536|291|NULL|
197758119|0|1|215|150|NULL|
197757227|0|4|157|247|NULL|
196072526|0|2|544|126|NULL|
194308653|0|4|311|205|NULL|
194097150|0|4|292|28|0|
200079028|0|NULL|285|196|NULL|
199942004|0|3|42|334|NULL|
199625350|0|3|224|253|NULL|
199239227|0|2|176|334|1|
198924794|1|2|215|297|NULL|
198650204|0|2|512|147|NULL|
198399574|1|3|301|334|1|
198312791|1|3|492|331|NULL|
197905366|0|2|471|205|NULL|
197854395|1|3|218|286|1|
197499725|1|3|214|180|NULL|
197475522|1|2|29|1|NULL|
197239570|0|3|291|297|NULL|
197200167|1|3|458|226|NULL|
197199725|0|2|172|303|NULL|
196692486|1|2|505|223|NULL|
196643001|1|4|25|115|NULL|
196377640|0|NULL|511|247|NULL|
196256421|0|3|303|145|NULL|
196087279|0|2|17|288|NULL|
195480603|1|1|43|234|NULL|
195464509|0|4|231|297|NULL|
194914811|0|4|219|47|NULL|
200087869|1|2|224|52|NULL|
199958545|0|1|176|247|NULL|
199944082|0|4|224|247|NULL|
199752572|0|2|228|149|NULL|
199618276|0|NULL|549|203|NULL|
198980195|0|3|306|138|NULL|
198624859|0|2|295|269|NULL|
198191772|0|0|492|257|NULL|
198122545|1|1|538|199|NULL|
197760376|0|4|417|172|NULL|
197491497|0|2|218|122|NULL|
197434828|1|4|218|164|NULL|
196073645|0|4|204|172|NULL|
195793553|0|3|542|237|NULL|
195787008|0|1|511|35|NULL|
195637232|0|2|542|245|NULL|
195122571|0|3|25|151|NULL|
195040153|0|1|217|70|NULL|
195022498|0|2|551|118|NULL|
194712557|0|3|418|192|NULL|
200075478|0|1|228|180|NULL|
199648014|0|1|226|297|NULL|
199284951|0|2|24|54|NULL|
199082343|1|1|549|284|NULL|
198312931|1|2|539|127|0|
198284890|0|3|55|334|NULL|
198177455|1|3|514|83|NULL|
198172080|0|2|534|244|NULL|
197210829|1|2|227|103|NULL|
196844289|0|4|302|294|1|
196344255|1|3|223|61|NULL|
195821522|0|3|224|173|NULL|
195704316|1|1|214|13|1|
195568115|0|3|551|147|NULL|
195499207|1|4|425|178|NULL|
194770910|0|2|311|129|NULL|
194686663|1|4|184|290|NULL|
200115688|0|4|42|15|NULL|
199965063|0|4|25|268|NULL|
199221520|0|4|285|39|NULL|
199220919|1|2|473|34|0|
198797913|0|3|328|47|NULL|
198786152|0|2|306|254|NULL|
198332222|0|4|223|133|NULL|
198237543|0|2|528|18|NULL|
198202095|1|3|285|177|NULL|
197994516|0|1|186|310|NULL|
197087173|0|2|293|177|0|
196932046|0|3|471|151|NULL|
196881353|0|1|215|232|0|
196187719|0|4|152|292|NULL|
195894428|0|2|296|205|0|
195825319|0|1|504|56|NULL|
195767146|0|4|551|103|NULL|
195571644|1|2|539|127|NULL|
195477165|1|1|214|35|NULL|
195001507|0|3|465|148|NULL|
194954884|0|4|42|232|1|
194936755|0|3|42|17|NULL|
200185487|0|0|53|123|NULL|
199876378|0|2|309|52|1|
199153531|0|3|311|158|NULL|
198880996|0|3|181|4|NULL|
198865538|0|2|217|218|NULL|
198842464|0|2|292|205|NULL|
198802146|1|2|210|240|NULL|
198543919|0|0|172|254|1|
198329539|1|2|215|226|NULL|
197701548|0|4|186|149|NULL|
197490580|1|3|541|136|NULL|
197119663|1|2|539|109|NULL|
197086178|1|NULL|224|132|NULL|
195947212|1|3|210|166|NULL|
195555208|1|2|301|205|0|
195252159|0|2|40|229|NULL|
195128925|0|2|215|321|NULL|
194902302|0|2|474|77|NULL|
194344080|0|4|534|43|NULL|
194300020|0|3|533|283|0|
194182554|0|3|176|152|0|
199984040|1|1|21|53|NULL|
199268413|0|NULL|285|297|1|
198953050|0|1|474|15|NULL|
198863507|0|1|172|292|NULL|
198822676|0|3|208|120|NULL|
198129937|1|4|24|89|0|
197938293|0|2|172|191|NULL|
197206874|1|2|224|297|NULL|
197119307|0|2|505|159|NULL|
197065022|0|1|18|153|NULL|
196901988|0|2|172|194|NULL|
196785258|0|NULL|222|211|NULL|
196768864|1|2|227|178|NULL|
196689352|1|1|424|223|NULL|
196458683|0|4|464|47|NULL|
195284118|0|1|299|203|NULL|
195177967|0|4|421|47|NULL|
195032454|0|2|226|322|NULL|
194308418|0|2|544|297|NULL|
194114273|1|3|215|229|NULL|
200214419|1|3|514|153|NULL|
200012814|0|3|268|223|NULL|
199871264|1|2|474|290|NULL|
199863900|0|3|482|223|NULL|
199654527|0|3|8|319|0|
199619952|0|1|25|52|NULL|
199321039|0|4|549|163|NULL|
199237161|1|2|167|263|NULL|
199030354|0|3|539|160|NULL|
198701073|0|2|39|290|0|
198448055|0|1|210|236|NULL|
198178785|0|4|505|334|NULL|
197741295|0|2|224|136|NULL|
197508119|0|1|551|182|NULL|
197284430|1|3|215|52|NULL|
197045612|1|4|218|273|NULL|
196938342|0|NULL|25|147|NULL|
196527254|0|1|210|147|NULL|
196492793|0|1|230|251|NULL|
196386986|1|2|176|211|NULL|
196000729|0|2|41|124|NULL|
195783072|0|3|471|229|NULL|
195657816|1|2|215|329|NULL|
195630477|0|3|298|36|NULL|
195544226|0|4|505|256|NULL|
195397175|0|3|298|166|NULL|
195070364|0|4|228|42|0|
194456060|0|3|425|74|NULL|
194452768|1|3|299|223|NULL|
194266576|0|3|492|91|NULL|
194065195|0|2|304|89|NULL|
200037357|0|4|172|205|NULL|
199830445|1|4|215|136|NULL|
199627635|0|1|520|185|NULL|
199477073|1|1|418|214|NULL|
199406824|0|3|178|164|NULL|
198884646|1|2|220|214|NULL|
198410038|1|3|228|108|NULL|
197150264|0|1|25|77|0|
196671137|0|3|306|297|NULL|
196646934|1|2|167|62|NULL|
196481671|0|3|50|103|NULL|
196477391|0|2|511|292|NULL|
196359509|0|2|167|205|NULL|
196341526|0|3|39|146|NULL|
195686999|1|2|215|242|NULL|
195139043|1|3|304|157|NULL|
194946521|0|1|532|255|NULL|
194260862|0|4|428|103|NULL|
194111304|0|1|214|47|1|
199864437|0|2|505|266|NULL|
199795310|0|4|421|127|NULL|
199651984|0|4|176|155|NULL|
199520951|0|4|532|148|NULL|
199466288|0|4|285|269|NULL|
198833386|0|3|514|124|NULL|
198403610|0|3|20|283|NULL|
198357487|1|1|17|71|NULL|
198230515|0|1|541|245|NULL|
198121784|0|2|299|204|NULL|
197705455|1|3|542|229|NULL|
197322360|0|1|42|232|NULL|
197186509|1|4|514|199|NULL|
196410637|0|2|512|80|NULL|
195269501|0|NULL|41|119|NULL|
194377884|0|3|532|155|NULL|
194324693|1|4|21|145|NULL|
194085921|0|2|551|51|NULL|
200105524|0|4|517|294|NULL|
199873011|1|3|426|118|NULL|
199468155|1|2|299|155|NULL|
198800855|0|3|167|134|NULL|
198402130|0|3|530|72|NULL|
198230401|1|NULL|505|304|NULL|
197755752|1|2|517|203|NULL|
197503149|1|2|268|229|NULL|
197141720|0|2|517|255|NULL|
197114701|0|4|181|97|NULL|
196587945|0|3|482|334|NULL|
196559382|0|NULL|41|10|NULL|
196501952|0|3|176|214|NULL|
196013008|0|1|505|333|NULL|
195234853|1|1|210|308|NULL|
194841036|0|3|43|202|NULL|
194821213|1|NULL|421|223|NULL|
200102128|1|3|298|331|1|华晨宇
199754879|1|1|544|292|NULL|
199440423|0|1|483|268|NULL|
199159565|1|3|285|148|NULL|
199029042|0|3|166|334|1|
198842896|1|3|174|156|0|
198082971|0|4|482|256|NULL|
198076906|0|3|235|223|NULL|
197937397|0|3|418|261|NULL|
197924358|0|4|39|52|NULL|
197828878|0|NULL|538|205|NULL|
197767487|1|3|181|107|1|
197626132|0|2|306|297|1|
197484807|1|0|32|296|NULL|
197436159|0|2|530|297|NULL|
197150087|1|2|473|111|NULL|
196941908|0|4|464|270|NULL|
196840898|1|3|235|300|0|
195753556|1|3|229|222|NULL|
195514736|1|2|21|205|NULL|
195381568|1|2|295|133|NULL|
195129202|0|4|272|228|NULL|
194907805|0|1|306|284|NULL|
194755848|0|NULL|25|310|NULL|
194585408|0|4|230|292|NULL|
194197415|0|3|473|31|NULL|
194171444|0|3|41|102|NULL|
200093398|0|4|24|256|NULL|
198577672|1|2|24|136|NULL|
198354342|1|3|541|209|NULL|
198259661|1|3|473|136|NULL|
197817727|1|1|186|223|1|
196926648|0|2|275|137|NULL|
196665057|0|1|417|47|NULL|
196199576|0|4|418|37|NULL|
196071207|0|2|27|226|NULL|
195983317|1|0|430|280|NULL|
194383200|0|4|167|297|NULL|
200123392|1|1|43|218|NULL|
199880033|0|2|511|226|NULL|
198533341|1|2|295|136|NULL|
198308628|0|2|174|186|NULL|
197387244|1|2|539|223|0|
197187296|0|3|287|87|NULL|
197099894|1|3|458|290|0|
196793925|0|2|430|194|NULL|
196649531|0|4|285|34|NULL|
196245966|0|2|298|171|NULL|
196225334|0|3|172|206|NULL|
195692072|1|3|24|245|NULL|
195618179|0|3|527|52|NULL|
194733378|1|1|514|333|NULL|
194300435|1|3|222|226|NULL|
194146815|0|4|306|254|NULL|
194087337|0|3|28|158|NULL|
200033628|0|3|167|35|0|
200003994|0|4|270|164|0|
199792488|0|3|233|146|NULL|
199567611|0|1|458|132|NULL|
199340253|1|2|176|293|NULL|
198257954|0|3|167|223|0|
197538176|0|1|539|64|NULL|
197519278|0|2|174|28|NULL|
197494602|1|NULL|152|296|NULL|
197140841|1|NULL|228|173|NULL|
197018750|0|3|176|214|0|
196317141|1|3|295|46|1|
196225365|1|2|39|19|0|
196048930|0|2|292|294|1|
195642911|0|2|472|268|NULL|
194768127|0|4|530|122|NULL|
194448076|1|NULL|421|124|NULL|
194226996|0|1|422|223|0|
198963410|0|3|295|323|NULL|
198721541|0|2|536|121|1|
198507479|1|2|172|63|NULL|
197089438|1|2|505|196|NULL|
196966920|0|4|472|335|NULL|
196854763|1|4|174|136|NULL|
196284853|0|1|215|191|NULL|
196280388|0|2|174|214|NULL|
196245932|1|1|217|57|NULL|
195918522|0|4|514|290|NULL|
195878719|0|2|218|103|NULL|
195692700|0|3|292|223|NULL|
195090866|0|4|184|120|NULL|
194561326|1|1|215|73|0|
194091408|0|4|43|208|NULL|
199963891|1|1|167|110|0|
199929303|1|3|229|253|NULL|
199820582|0|2|304|214|NULL|
199674989|0|NULL|24|47|NULL|
198951433|0|2|215|120|NULL|
198666015|0|4|40|270|NULL|
198453323|0|3|292|265|NULL|
198101083|0|4|31|158|NULL|
197949471|0|3|178|337|NULL|
197364816|0|3|176|74|NULL|
197069243|0|2|492|116|NULL|
196309083|0|1|226|47|NULL|
195883808|0|4|505|109|NULL|
195694049|0|2|222|150|NULL|
195180581|0|3|477|195|1|
194872053|1|3|28|68|NULL|
194836989|0|4|37|34|NULL|
194770227|1|3|11|259|NULL|
194456513|0|3|218|7|1|
194318926|1|0|424|223|NULL|
200107397|0|4|25|57|NULL|
199703697|1|3|481|299|NULL|
199648832|0|3|429|192|1|
199427103|1|4|214|54|NULL|
199181510|0|NULL|186|310|NULL|
198716994|1|1|218|52|0|
198687788|1|4|309|205|NULL|
198525722|0|1|482|29|NULL|
198456154|0|2|504|239|NULL|
197883523|1|3|286|164|NULL|
197866574|1|3|223|220|NULL|
197830034|1|3|539|125|NULL|
197748120|1|3|174|327|NULL|
197631857|0|2|39|319|NULL|
197359733|1|2|505|103|NULL|
197344470|1|2|178|205|NULL|
197278820|0|NULL|285|283|NULL|
196833410|1|3|532|234|NULL|
196173450|1|2|210|268|NULL|
194792983|0|1|42|140|0|
194697950|0|4|43|250|NULL|张杰
194587274|0|3|172|101|NULL|
199559683|1|3|512|268|NULL|
198603982|0|3|311|191|NULL|
197709170|1|2|458|119|NULL|
197704305|0|2|417|283|NULL|
197236641|1|3|458|203|NULL|
197168806|0|NULL|50|223|NULL|
196211999|1|NULL|186|161|NULL|
196019338|0|3|296|172|NULL|
195850040|0|4|544|310|NULL|
195291785|0|4|41|180|NULL|
195144848|0|4|10|91|NULL|
195102562|1|2|465|2|NULL|
195049855|0|3|536|164|NULL|
194911916|0|2|215|214|NULL|
194519126|0|2|214|74|NULL|
194508271|0|1|41|158|NULL|
194380569|0|4|206|92|NULL|
199888630|1|NULL|176|334|1|
199852608|0|2|215|134|0|
199816139|1|1|51|194|NULL|
199071727|0|NULL|505|35|NULL|
198947992|0|3|223|152|0|
198860740|0|3|40|229|NULL|
198828645|0|1|215|203|NULL|
197886283|0|1|235|62|NULL|
197782136|0|4|228|92|NULL|
196722610|1|3|512|134|NULL|
195721694|0|3|298|122|NULL|
195318027|NULL|NULL|1|180|NULL|
195261346|0|2|534|115|NULL|
194293356|0|3|292|209|1|
194076673|1|4|230|82|NULL|
200202986|0|1|505|103|NULL|
199769222|0|NULL|167|337|NULL|
199404118|0|2|471|194|NULL|
198391410|1|3|172|148|NULL|
198383354|1|2|295|283|1|
198341893|0|2|473|63|NULL|
198312885|0|3|25|231|NULL|
197877721|1|2|303|142|0|
197521416|1|NULL|224|74|NULL|
196912290|0|3|536|326|NULL|
196373192|0|3|178|131|NULL|
194678132|0|4|7|246|NULL|
194526108|0|NULL|17|297|1|
194316254|0|NULL|551|214|NULL|
200149752|1|3|514|79|NULL|
199150391|0|2|224|164|NULL|
199126955|0|4|538|283|NULL|
198627467|0|2|172|297|1|
198495973|0|2|473|334|NULL|
198382694|0|2|530|102|NULL|
198098658|0|NULL|514|187|NULL|
198062809|0|2|214|290|1|
197637442|0|4|505|310|NULL|
197565489|0|NULL|275|74|NULL|
197326213|0|NULL|228|34|1|
197244497|1|3|174|334|0|
197170743|1|4|39|179|NULL|
196524922|0|3|306|244|NULL|
195875925|1|2|490|317|0|
195783747|0|4|42|283|NULL|
195706193|0|4|215|164|NULL|
195522073|0|4|42|324|NULL|
195180308|1|0|23|292|NULL|
194957059|1|3|517|217|NULL|
194743820|1|3|298|297|NULL|
194641046|0|1|539|177|NULL|
194286986|0|3|174|136|NULL|
194068650|0|4|227|329|NULL|
199845808|0|3|210|107|NULL|
199280472|1|2|544|211|NULL|
199129148|1|2|215|272|NULL|
198588622|0|1|215|69|NULL|
198401988|0|1|482|101|NULL|
198178988|0|3|210|254|NULL|
197642153|1|3|230|310|NULL|
197346709|0|NULL|482|176|NULL|
196832769|0|3|296|205|NULL|
196822586|0|3|504|146|NULL|
196682865|0|2|292|278|0|
196636967|0|1|514|63|NULL|
196521222|0|2|505|34|NULL|
196018454|0|1|31|91|1|
195829763|0|2|12|52|NULL|
195279637|0|3|10|238|NULL|
194572892|0|NULL|39|63|NULL|
194121303|0|0|25|156|NULL|
199957243|1|3|544|47|NULL|
199755245|1|2|520|194|NULL|
199542157|0|2|208|302|NULL|
199052304|0|NULL|530|34|NULL|
198979696|0|2|479|204|NULL|
198600139|1|NULL|425|34|NULL|
198193606|1|2|457|120|NULL|
198079964|1|NULL|210|147|NULL|
197627303|0|4|220|205|NULL|
197326167|0|3|222|151|NULL|
197176427|0|4|228|69|NULL|
196249657|0|2|306|33|NULL|
195946491|0|NULL|167|75|0|
195925244|0|2|172|52|NULL|
195629773|0|3|32|165|NULL|
195525248|0|1|225|73|0|
195125808|0|2|304|147|0|
194903659|0|4|27|248|NULL|
194853994|0|4|43|248|NULL|
194599045|0|2|231|269|NULL|
194597461|1|1|472|136|NULL|
194232991|1|NULL|28|74|NULL|
194087787|0|3|167|156|NULL|
194056017|0|2|43|297|NULL|
199407051|0|3|447|85|NULL|
199345810|0|NULL|423|146|NULL|
199032774|1|1|481|101|NULL|
198828944|1|2|295|74|NULL|
198566815|0|2|296|282|0|
198561676|0|4|309|241|NULL|
198514145|0|4|292|58|0|
198060744|1|4|229|47|NULL|
197432722|0|3|152|137|0|
197400012|0|4|295|91|NULL|
196964840|0|3|167|332|NULL|
196576786|0|4|474|309|NULL|
196034814|0|2|303|177|NULL|
194064668|1|1|215|248|NULL|
200150426|1|1|17|71|1|
200074458|0|NULL|301|150|NULL|
199878520|0|1|172|334|NULL|
199407687|0|4|512|272|NULL|
198467948|0|4|167|17|1|
198329461|1|4|206|291|1|
198203349|0|3|504|136|NULL|
198059904|0|2|31|223|NULL|
196603767|0|NULL|421|19|NULL|
196532393|0|3|31|278|NULL|
196410058|1|3|227|81|NULL|
196259460|1|NULL|217|297|0|
195617842|NULL|NULL|132|180|NULL|
195244993|0|NULL|206|326|NULL|
195236613|0|1|218|134|NULL|
194807305|0|4|473|71|1|
194752286|0|2|298|254|NULL|
194641606|0|4|223|282|NULL|
194069311|0|4|218|47|NULL|
199708491|0|3|39|151|NULL|
199658382|1|NULL|226|127|NULL|
199525495|0|2|176|59|NULL|
199165481|0|NULL|505|279|NULL|
198421134|0|4|231|334|NULL|
198192515|0|4|230|194|NULL|
198162719|1|2|210|54|NULL|
197611456|0|4|544|97|NULL|
197330697|0|2|295|205|1|
197168763|1|3|544|153|NULL|
196684554|1|0|51|294|NULL|
196091547|1|NULL|157|47|NULL|
194945810|0|4|20|97|NULL|
194864599|0|4|549|19|NULL|
194823556|0|NULL|285|270|NULL|
199799190|1|2|230|74|1|
199678025|1|1|299|54|NULL|
199525020|0|3|224|47|NULL|
199456456|0|3|210|35|NULL|
198730285|0|1|281|150|NULL|
198154296|0|2|303|321|NULL|
197915551|1|2|176|177|NULL|
197788534|0|3|176|225|NULL|
197614393|0|3|298|261|NULL|
195944689|0|4|41|167|NULL|
195863398|0|2|283|52|NULL|
195548215|1|3|303|297|NULL|
195463070|1|2|539|148|NULL|
194615545|0|1|223|270|NULL|
194563529|0|3|30|177|1|
194562779|0|2|181|304|NULL|
199656937|1|1|286|52|NULL|
199465352|0|3|39|284|NULL|
199122077|0|3|458|334|NULL|
198977539|1|NULL|551|223|NULL|
198126381|1|NULL|481|245|NULL|
197657403|0|1|482|89|NULL|
197589121|0|2|505|270|NULL|
197497195|1|1|228|207|NULL|
197226460|0|4|505|137|NULL|
197203078|0|4|206|74|0|
196724863|0|2|474|205|NULL|
196626170|0|4|215|191|NULL|
196515348|0|2|226|91|NULL|
196448595|1|0|482|129|NULL|
196415942|1|4|544|131|NULL|
196302645|1|3|471|256|NULL|
195809796|0|1|222|217|NULL|
195652984|0|3|39|300|NULL|
195448402|0|3|298|205|1|
195419651|0|2|311|97|NULL|
194941455|1|4|514|103|NULL|
194672636|1|2|483|191|NULL|
194199384|0|3|311|107|NULL|
200049331|0|3|551|291|NULL|
199808914|0|3|286|177|NULL|
199498050|0|3|551|103|NULL|
199239109|0|2|422|180|NULL|
198971520|1|2|167|177|NULL|
198918131|0|2|39|196|NULL|
198810757|0|3|514|177|NULL|
198696929|0|4|551|290|NULL|
198610136|0|2|520|85|NULL|
198564212|0|4|24|181|NULL|
198532111|0|4|215|223|NULL|
197541098|1|3|425|147|0|
197493388|0|2|298|334|0|
196903183|0|3|505|94|NULL|
196753176|0|4|32|47|NULL|
196682486|0|3|228|214|NULL|
196146248|0|NULL|517|293|NULL|
196077651|0|2|299|253|0|
195728234|0|4|544|150|NULL|
195250822|1|3|166|331|NULL|
194651932|0|2|520|88|NULL|
194626623|0|4|505|250|NULL|
194356770|1|3|551|297|NULL|
194271603|0|3|542|226|NULL|
200040383|0|3|210|222|NULL|
199485448|0|3|481|116|NULL|
199286182|1|1|505|269|NULL|
198877699|0|3|29|137|NULL|
